url,status,final_url,redirects,bytes,file,content_type
https://cofar.cl/product/017500007/citrato-de-magnesio-en-gomitas-60-unidades,200,https://cofar.cl/product/017500007/citrato-de-magnesio-en-gomitas-60-unidades,,194349,product_017500007_citrato-de-magnesio-en-gomitas-60-unidades.html,text/html; charset=utf-8
https://cofar.cl/product/012830541/biogaia-probioticos-con-vitamina-d-gotas-5-ml,200,https://cofar.cl/product/012830541/biogaia-probioticos-con-vitamina-d-gotas-5-ml,,194367,product_012830541_biogaia-probioticos-con-vitamina-d-gotas-5-ml.html,text/html; charset=utf-8
https://cofar.cl/product/015970047/vichy-liftactiv-supreme-vit-c-serum-20ml,200,https://cofar.cl/product/015970047/vichy-liftactiv-supreme-vit-c-serum-20ml,,194707,product_015970047_vichy-liftactiv-supreme-vit-c-serum-20ml.html,text/html; charset=utf-8
https://cofar.cl/product/010690003/uriage-xemose-stick-levres-4g,200,https://cofar.cl/product/010690003/uriage-xemose-stick-levres-4g,,194619,product_010690003_uriage-xemose-stick-levres-4g.html,text/html; charset=utf-8
https://cofar.cl/product/010076601/cetaphil-locion-limpieza-237ml,200,https://cofar.cl/product/010076601/cetaphil-locion-limpieza-237ml,,194629,product_010076601_cetaphil-locion-limpieza-237ml.html,text/html; charset=utf-8
https://cofar.cl/product/013980103/isdin-acniben-repair-limpiador-180ml,200,https://cofar.cl/product/013980103/isdin-acniben-repair-limpiador-180ml,,194313,product_013980103_isdin-acniben-repair-limpiador-180ml.html,text/html; charset=utf-8
https://cofar.cl/product/013970250/lrp-toleriane-dermallergo-creme-40ml,200,https://cofar.cl/product/013970250/lrp-toleriane-dermallergo-creme-40ml,,194697,product_013970250_lrp-toleriane-dermallergo-creme-40ml.html,text/html; charset=utf-8
https://cofar.cl/product/030170006/finapet-37-5mg-30-cap,200,https://cofar.cl/product/030170006/finapet-37-5mg-30-cap,,194577,product_030170006_finapet-37-5mg-30-cap.html,text/html; charset=utf-8
https://cofar.cl/product/032830002/aradix-retard-10mg-30-comp,200,https://cofar.cl/product/032830002/aradix-retard-10mg-30-comp,,194581,product_032830002_aradix-retard-10mg-30-comp.html,text/html; charset=utf-8
https://cofar.cl/product/030430015/minfel-36mg-30-comp-rec,200,https://cofar.cl/product/030430015/minfel-36mg-30-comp-rec,,194631,product_030430015_minfel-36mg-30-comp-rec.html,text/html; charset=utf-8
https://cofar.cl/product/032830003/aradix-retard-20mg-30-comp,200,https://cofar.cl/product/032830003/aradix-retard-20mg-30-comp,,194581,product_032830003_aradix-retard-20mg-30-comp.html,text/html; charset=utf-8
https://cofar.cl/product/032970006/obexol-37-5mg-30-cap,200,https://cofar.cl/product/032970006/obexol-37-5mg-30-cap,,194567,product_032970006_obexol-37-5mg-30-cap.html,text/html; charset=utf-8
https://cofar.cl/product/010239998/lanzoprazol-30mg,200,https://cofar.cl/product/010239998/lanzoprazol-30mg,,194196,product_010239998_lanzoprazol-30mg.html,text/html; charset=utf-8
https://cofar.cl/product/32973/p1,200,https://cofar.cl/product/32973/p1,,194156,product_32973_p1.html,text/html; charset=utf-8
https://cofar.cl/product/10772190/phillips-menta,200,https://cofar.cl/product/10772190/phillips-menta,,194189,product_10772190_phillips-menta.html,text/html; charset=utf-8
https://cofar.cl/product/378347843/p1,200,https://cofar.cl/product/378347843/p1,,194168,product_378347843_p1.html,text/html; charset=utf-8
https://cofar.cl/product/378336/p1,200,https://cofar.cl/product/378336/p1,,194159,product_378336_p1.html,text/html; charset=utf-8
https://cofar.cl/product/22383768/p1,200,https://cofar.cl/product/22383768/p1,,194165,product_22383768_p1.html,text/html; charset=utf-8
https://cofar.cl/product/363276/p1,200,https://cofar.cl/product/363276/p1,,194159,product_363276_p1.html,text/html; charset=utf-8
https://cofar.cl/product/0123458492/cms6,200,https://cofar.cl/product/0123458492/cms6,,194175,product_0123458492_cms6.html,text/html; charset=utf-8
https://cofar.cl/product/8765433/test-2,200,https://cofar.cl/product/8765433/test-2,,194170,product_8765433_test-2.html,text/html; charset=utf-8
https://cofar.cl/product/010036064/anulette-20-cd,200,https://cofar.cl/product/010036064/anulette-20-cd,,194192,product_010036064_anulette-20-cd.html,text/html; charset=utf-8
