url,status,final_url,redirects,bytes,file,content_type
https://cofar.cl/category/medicamentos/enfermedades-especificas/coadyudantes,200,https://cofar.cl/category/medicamentos/enfermedades-especificas/coadyudantes,,312842,category_medicamentos_enfermedades-especificas_coadyudantes.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/enfermedades-especificas/inmunosupresores,200,https://cofar.cl/category/medicamentos/enfermedades-especificas/inmunosupresores,,312876,category_medicamentos_enfermedades-especificas_inmunosupresores.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/enfermedades-especificas/oncologicos,200,https://cofar.cl/category/medicamentos/enfermedades-especificas/oncologicos,,312781,category_medicamentos_enfermedades-especificas_oncologicos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad,,314176,category_medicamentos_diabetes-y-obesidad.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/ozempic,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/ozempic,,314755,category_medicamentos_diabetes-y-obesidad_ozempic.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/rybelsus,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/rybelsus,,314753,category_medicamentos_diabetes-y-obesidad_rybelsus.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/inyectables,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/inyectables,,314803,category_medicamentos_diabetes-y-obesidad_inyectables.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/orales,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/orales,,314727,category_medicamentos_diabetes-y-obesidad_orales.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/insulinas,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/insulinas,,314723,category_medicamentos_diabetes-y-obesidad_insulinas.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/sobrepeso,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/sobrepeso,,314485,category_medicamentos_diabetes-y-obesidad_sobrepeso.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/wegovy,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/wegovy,,314455,category_medicamentos_diabetes-y-obesidad_wegovy.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/diabetes-y-obesidad/mounjaro,200,https://cofar.cl/category/medicamentos/diabetes-y-obesidad/mounjaro,,314475,category_medicamentos_diabetes-y-obesidad_mounjaro.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/fertilidad,200,https://cofar.cl/category/medicamentos/fertilidad,,309619,category_medicamentos_fertilidad.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/gastrointestinal,200,https://cofar.cl/category/medicamentos/gastrointestinal,,313724,category_medicamentos_gastrointestinal.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/gastrointestinal/antiacidos,200,https://cofar.cl/category/medicamentos/gastrointestinal/antiacidos,,314302,category_medicamentos_gastrointestinal_antiacidos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/gastrointestinal/antidiarreicos,200,https://cofar.cl/category/medicamentos/gastrointestinal/antidiarreicos,,314343,category_medicamentos_gastrointestinal_antidiarreicos.html,text/html; charset=utf-8
